STUDID,Sexe,Cycle,Grade,Programme,Premier_Trim,Dernier_Trim,Nb_trim_complete,Moyenne,ANNEE
10112017,M,1,Bac,Génie physique,20151,20191,9,3.55,2018/19
10113456,M,1,Bac,Génie physique,20153,20191,8,3.55,2018/19
10114511,M,1,Bac,Génie physique,20153,20193,8,3.55,2019/20
10119597,M,1,Bac,Génie physique,20163,20201,8,3.55,2019/20
10121862,M,2,Maitrise recherche,Génie physique,20201,20201,6,3.55,2019/20
10031128,M,1,Certificat,Gestion des op. d'urgence en sécurité incendie,20091,20131,10,3.55,2012/13
10084400,M,1,Certificat,Gestion des op. d'urgence en sécurité incendie,20092,20131,9,3.55,2012/13
10093438,M,1,Certificat,Gestion des op. d'urgence en sécurité incendie,20113,20161,10,3.55,2015/16
10032885,M,1,Certificat,Gestion des op. d'urgence en sécurité incendie,20133,20181,10,3.55,2017/18
10043443,M,1,Certificat,Gestion des op. d'urgence en sécurité incendie,20133,20181,10,3.55,2017/18
10101666,M,1,Certificat,Gestion des op. d'urgence en sécurité incendie,20133,20181,10,3.55,2017/18
10107292,M,1,Certificat,Gestion des op. d'urgence en sécurité incendie,20143,20191,10,3.55,2018/19
10089461,M,1,Certificat,Ingénierie,20103,20111,2,3.55,2010/11
10089672,F,1,Certificat,Ingénierie,20103,20112,3,3.55,2010/11
10110559,F,1,Certificat,Ingénierie,20143,20151,2,3.55,2014/15
10091503,M,1,Certificat,Mécanique du bâtiment,20111,20133,5,3.55,2013/14
10036223,M,1,Certificat,Mécanique du bâtiment,20151,20191,8,3.55,2018/19
10071741,M,1,Certificat,Techn. avancées en prévention des incendies,20073,20131,8,3.55,2012/13
10066098,M,1,Certificat,Techn. avancées en prévention des incendies,20091,20123,8,3.55,2012/13
10100326,M,1,Certificat,Techn. avancées en prévention des incendies,20123,20163,9,3.55,2016/17
10105489,M,1,Certificat,Techn. avancées en prévention des incendies,20141,20191,10,3.55,2018/19
10114844,M,1,Certificat,Techn. avancées en prévention des incendies,20153,20183,7,3.55,2018/19
10093074,M,1,Certificat,Techn. biomédicales-instrum.(stage),20113,20123,3,3.55,2012/13
10096875,M,1,Certificat,Techn. biomédicales-instrum.(stage),20123,20132,3,3.55,2012/13
10125633,F,1,Certificat,Techn. biomédicales-instrum.(stage),20173,20182,3,3.55,2017/18
10095624,M,1,Certificat,Technologies biomédicales - instr. électronique,20123,20133,4,3.55,2013/14
10097190,M,1,Certificat,Technologies biomédicales - instr. électronique,20123,20131,2,3.55,2012/13
10142026,M,1,Certificat,Cyberenquête,20193,20201,2,3.56,2019/20
10044429,M,1,Certificat,Cybersécurité des réseaux informatiques,20133,20161,6,3.56,2015/16
10110152,M,1,Certificat,Cybersécurité des réseaux informatiques,20143,20163,5,3.56,2016/17
10142537,M,1,Certificat,Cybersécurité des réseaux informatiques,20192,20201,3,3.56,2019/20
10008492,M,1,Certificat,Électricité du bâtiment,20081,20113,6,3.56,2011/12
10070719,M,1,Bac,Génie aérospatial,20093,20131,8,3.56,2012/13
10092253,M,1,Bac,Génie aérospatial,20113,20161,9,3.56,2015/16
10092326,M,1,Bac,Génie aérospatial,20113,20151,8,3.56,2014/15
10093012,M,1,Bac,Génie aérospatial,20113,20143,7,3.56,2014/15
10113621,M,2,Maitrise recherche,Génie aérospatial,20152,20172,7,3.56,2016/17
10126423,M,2,Maitrise professionn,Génie aérospatial,20181,20191,4,3.56,2018/19
10108496,M,2,Maitrise professionn,Génie aérospatial,20183,20192,3,3.56,2018/19
10087806,F,1,Bac,Génie biomédical,20103,20141,8,3.56,2013/14
10090626,F,2,Maitrise recherche,Génie biomédical,20111,20143,11,3.56,2014/15
10094425,M,2,Maitrise professionn,Génie biomédical,20113,20131,5,3.56,2012/13
10108240,F,1,Bac,Génie biomédical,20143,20181,8,3.56,2017/18
10111487,M,1,Bac,Génie biomédical,20153,20201,10,3.56,2019/20
10076869,F,1,Bac,Génie chimique,20081,20121,8,3.56,2011/12
10087313,F,1,Bac,Génie chimique,20103,20151,9,3.56,2014/15
10092803,F,1,Bac,Génie chimique,20121,20161,9,3.56,2015/16
10090440,M,2,Maitrise recherche,Génie chimique,20122,20142,8,3.56,2013/14
10103284,F,1,Bac,Génie chimique,20133,20171,8,3.56,2016/17
10095214,F,3,Doctorat,Génie chimique,20142,20182,13,3.56,2017/18
10116565,F,1,Bac,Génie chimique,20153,20191,8,3.56,2018/19
10078475,M,1,Bac,Génie chimique (coopératif),20083,20131,8,3.56,2012/13
10070864,M,1,Bac,Génie civil,20063,20103,8,3.56,2010/11
10078153,M,1,Bac,Génie civil,20083,20121,8,3.56,2011/12
10079902,M,3,Doctorat,Génie civil,20083,20143,19,3.56,2014/15
10084280,M,2,Maitrise recherche,Génie civil,20102,20121,6,3.56,2011/12
10062865,M,2,Maitrise recherche,Génie civil,20103,20113,5,3.56,2011/12
10087131,M,1,Bac,Génie civil,20103,20133,8,3.56,2013/14
10074955,M,2,Maitrise recherche,Génie civil,20113,20143,10,3.56,2014/15
10090892,F,2,Maitrise recherche,Génie civil,20113,20153,10,3.56,2015/16
10092305,F,1,Bac,Génie civil,20113,20151,8,3.56,2014/15
10098169,F,1,Bac,Génie civil,20123,20163,9,3.56,2016/17
10099384,M,2,Maitrise professionn,Génie civil,20131,20141,4,3.56,2013/14
10056173,M,2,Maitrise professionn,Génie civil,20133,20143,5,3.56,2014/15
10098473,F,1,Bac,Génie civil,20133,20171,8,3.56,2016/17
10079273,F,2,Maitrise professionn,Génie civil,20143,20152,4,3.56,2014/15
10110817,M,2,Maitrise professionn,Génie civil,20151,20162,4,3.56,2015/16
10113704,M,1,Bac,Génie civil,20153,20191,8,3.56,2018/19
10113780,F,1,Bac,Génie civil,20153,20193,9,3.56,2019/20
10095358,M,1,Bac,Génie des mines (coopératif),20122,20162,6,3.56,2015/16
10108132,M,1,Bac,Génie des mines (coopératif),20143,20191,8,3.56,2018/19
10074406,F,1,Bac,Génie électrique,20073,20111,8,3.56,2010/11
10094013,M,3,Doctorat,Génie électrique,20113,20162,15,3.56,2015/16
10088254,M,2,Maitrise recherche,Génie électrique,20153,20173,7,3.56,2017/18
10121142,M,2,Maitrise recherche,Génie électrique,20163,20183,7,3.56,2018/19
10120647,M,2,Maitrise recherche,Génie électrique,20171,20191,7,3.56,2018/19
10115447,M,2,Maitrise recherche,Génie électrique,20181,20193,7,3.56,2019/20
10078778,M,2,Maitrise recherche,Génie énergétique,20083,20103,7,3.56,2010/11
10081250,M,1,Bac,Génie géologique (coopératif),20091,20131,9,3.56,2012/13
10103541,F,1,Bac,Génie géologique (coopératif),20133,20163,8,3.56,2016/17
10074041,M,1,Bac,Génie industriel,20073,20111,7,3.56,2010/11
10077220,M,1,Bac,Génie industriel,20081,20113,8,3.56,2011/12
10080053,M,2,Maitrise recherche,Génie industriel,20091,20103,6,3.56,2010/11
10084813,M,2,Maitrise recherche,Génie industriel,20101,20112,5,3.56,2010/11
10094157,M,2,Maitrise recherche,Génie industriel,20121,20133,6,3.56,2013/14
10097790,F,1,Bac,Génie industriel,20123,20161,8,3.56,2015/16
10096570,M,2,Maitrise recherche,Génie industriel,20131,20142,5,3.56,2013/14
10096973,F,1,Bac,Génie industriel,20131,20171,7,3.56,2016/17
10103006,F,1,Bac,Génie industriel,20133,20171,8,3.56,2016/17
10092925,M,3,Doctorat,Génie industriel,20141,20182,14,3.56,2017/18
10100029,M,2,Maitrise recherche,Génie industriel,20143,20163,11,3.56,2016/17
10109064,F,1,Bac,Génie industriel,20143,20181,8,3.56,2017/18
10111128,M,1,Bac,Génie industriel,20143,20181,8,3.56,2017/18
10100936,M,2,Maitrise recherche,Génie industriel,20151,20171,7,3.56,2016/17
10074405,M,1,Bac,Génie informatique,20073,20111,8,3.56,2010/11
10101788,M,2,Maitrise recherche,Génie informatique,20152,20162,5,3.56,2015/16
10092374,M,2,Maitrise professionn,Génie informatique,20163,20181,5,3.56,2017/18
10119103,M,1,Bac,Génie informatique,20163,20193,7,3.56,2019/20
10116164,M,2,Maitrise professionn,Génie informatique,20173,20183,5,3.56,2018/19
10093167,F,1,Bac,Génie logiciel,20113,20163,9,3.56,2016/17
10104112,M,1,Bac,Génie logiciel,20151,20183,8,3.56,2018/19
10112043,M,1,Bac,Génie logiciel,20151,20192,8,3.56,2018/19
10117212,M,1,Bac,Génie logiciel,20161,20193,8,3.56,2019/20
10070814,M,1,Bac,Génie mécanique,20063,20103,9,3.56,2010/11
10073194,M,1,Bac,Génie mécanique,20071,20111,9,3.56,2010/11
10073266,M,3,Doctorat,Génie mécanique,20073,20123,16,3.56,2012/13
10074529,F,1,Bac,Génie mécanique,20073,20111,8,3.56,2010/11
10076468,M,1,Bac,Génie mécanique,20073,20103,8,3.56,2010/11
10062970,M,2,Maitrise recherche,Génie mécanique,20083,20103,7,3.56,2010/11
10094158,M,2,Maitrise recherche,Génie mécanique,20121,20133,6,3.56,2013/14
10079957,M,2,Maitrise recherche,Génie mécanique,20122,20122,5,3.56,2011/12
10099651,M,2,Maitrise professionn,Génie mécanique,20131,20141,4,3.56,2013/14
10101275,M,1,Bac,Génie mécanique,20131,20172,9,3.56,2016/17
10103149,M,1,Bac,Génie mécanique,20133,20181,8,3.56,2017/18
10104691,F,1,Bac,Génie mécanique,20141,20173,8,3.56,2017/18
10108880,M,1,Bac,Génie mécanique,20143,20181,8,3.56,2017/18
10093841,M,2,Maitrise recherche,Génie mécanique,20153,20173,6,3.56,2017/18
10113890,M,1,Bac,Génie mécanique,20153,20191,8,3.56,2018/19
10090822,M,2,Maitrise professionn,Génie minéral,20112,20131,5,3.56,2012/13
10093209,M,2,Maitrise recherche,Génie minéral,20123,20152,10,3.56,2014/15
10091219,F,2,Maitrise recherche,Génie minéral,20163,20183,8,3.56,2018/19
10097636,M,2,Maitrise recherche,Génie minéral,20172,20191,7,3.56,2018/19
10085075,M,3,Doctorat,Génie physique,20101,20152,17,3.56,2014/15
10089488,F,3,Doctorat,Génie physique,20103,20162,18,3.56,2015/16
10097320,M,1,Bac,Génie physique,20123,20161,8,3.56,2015/16
10083693,M,2,Maitrise recherche,Génie physique,20133,20161,8,3.56,2015/16
10095674,M,2,Maitrise recherche,Génie physique,20163,20183,7,3.56,2018/19
10115277,M,2,Maitrise recherche,Génie physique,20163,20183,8,3.56,2018/19
10080144,M,2,Maitrise recherche,Mathématiques appliquées,20101,20103,3,3.56,2010/11
10076347,F,2,Maitrise recherche,Mathématiques appliquées,20123,20151,7,3.56,2014/15
10099937,F,2,Maitrise recherche,Mathématiques appliquées,20123,20133,2,3.56,2013/14
10110346,F,2,Maitrise recherche,Mathématiques appliquées,20143,20163,7,3.56,2016/17
10077808,M,1,Certificat,Électricité du bâtiment,20171,20193,3,3.57,2019/20
10102813,M,1,Bac,Génie aérospatial,20133,20171,8,3.57,2016/17
10092012,M,2,Maitrise professionn,Génie aérospatial,20151,20171,5,3.57,2016/17
10108330,M,2,Maitrise professionn,Génie aérospatial,20151,20162,4,3.57,2015/16
10082513,M,2,Maitrise professionn,Génie aérospatial,20153,20173,7,3.57,2017/18
10114563,M,2,Maitrise professionn,Génie aérospatial,20161,20171,4,3.57,2016/17
10118575,M,1,Bac,Génie aérospatial,20163,20193,7,3.57,2019/20
10125570,M,2,Maitrise professionn,Génie aérospatial,20181,20193,6,3.57,2019/20
10082170,F,1,Bac,Génie biomédical,20093,20141,8,3.57,2013/14
10083257,F,1,Bac,Génie biomédical,20093,20131,8,3.57,2012/13
10092717,M,2,Maitrise recherche,Génie biomédical,20113,20132,6,3.57,2012/13
10087182,M,2,Maitrise recherche,Génie biomédical,20161,20181,7,3.57,2017/18
10121023,F,2,Maitrise recherche,Génie biomédical,20163,20191,8,3.57,2018/19
10068994,M,2,Maitrise recherche,Génie chimique,20101,20122,8,3.57,2011/12
10084603,M,2,Maitrise recherche,Génie chimique,20101,20121,3,3.57,2011/12
10095171,F,3,Doctorat,Génie chimique,20121,20172,17,3.57,2016/17
10095704,F,2,Maitrise professionn,Génie chimique,20121,20131,4,3.57,2012/13
10089465,M,2,Maitrise professionn,Génie chimique,20122,20123,4,3.57,2012/13
10101985,M,3,Doctorat,Génie chimique,20141,20193,18,3.57,2019/20
10116018,M,2,Maitrise recherche,Génie chimique,20161,20173,6,3.57,2017/18
10120851,F,2,Maitrise professionn,Génie chimique,20181,20191,4,3.57,2018/19
10092151,M,2,Maitrise professionn,Génie chimique,20182,20183,3,3.57,2018/19
10053377,M,1,Bac,Génie civil,20071,20111,9,3.57,2010/11
10078009,F,1,Bac,Génie civil,20083,20123,8,3.57,2012/13
10087998,F,1,Bac,Génie civil,20103,20143,8,3.57,2014/15
10088367,M,1,Bac,Génie civil,20103,20141,8,3.57,2013/14
10092284,M,1,Bac,Génie civil,20113,20151,8,3.57,2014/15
10098383,F,1,Bac,Génie civil,20123,20163,8,3.57,2016/17
10097625,F,1,Bac,Génie civil,20141,20181,8,3.57,2017/18
10104200,F,1,Bac,Génie civil,20141,20183,8,3.57,2018/19
10074616,M,2,Maitrise professionn,Génie civil,20143,20161,4,3.57,2015/16
10066928,F,2,Maitrise professionn,Génie civil,20151,20153,3,3.57,2015/16
10079362,F,2,Maitrise professionn,Génie civil,20153,20172,5,3.57,2016/17
10088618,M,2,Maitrise professionn,Génie civil,20162,20172,5,3.57,2016/17
10073917,M,2,Maitrise professionn,Génie civil,20163,20183,6,3.57,2018/19
10103670,M,2,Maitrise professionn,Génie civil,20181,20183,3,3.57,2018/19
10050894,M,3,Doctorat,Génie électrique,20091,20132,14,3.57,2012/13
10115988,M,2,Maitrise professionn,Génie électrique,20153,20183,5,3.57,2018/19
10112513,M,2,Maitrise recherche,Génie électrique,20163,20181,8,3.57,2017/18
10105260,M,2,Maitrise professionn,Génie énergétique,20143,20152,3,3.57,2014/15
10110575,M,2,Maitrise professionn,Génie énergétique,20151,20162,4,3.57,2015/16
10087282,M,2,Maitrise professionn,Génie énergétique,20153,20162,4,3.57,2015/16
10121053,M,2,Maitrise professionn,Génie énergétique,20171,20182,5,3.57,2017/18
10073333,F,1,Bac,Génie industriel,20071,20111,8,3.57,2010/11
10084739,F,2,Maitrise professionn,Génie industriel,20112,20132,7,3.57,2012/13
10092613,M,1,Bac,Génie industriel,20113,20143,8,3.57,2014/15
10093089,M,1,Bac,Génie industriel,20113,20151,8,3.57,2014/15
10093903,M,2,Maitrise professionn,Génie industriel,20113,20151,5,3.57,2014/15
10061538,M,2,Maitrise professionn,Génie industriel,20123,20143,6,3.57,2014/15
10099196,F,2,Maitrise professionn,Génie industriel,20123,20143,6,3.57,2014/15
10075020,F,2,Maitrise professionn,Génie industriel,20131,20143,6,3.57,2014/15
10078910,M,2,Maitrise recherche,Génie industriel,20131,20143,6,3.57,2014/15
10082721,M,2,Maitrise recherche,Génie industriel,20131,20152,8,3.57,2014/15
10096115,M,3,Doctorat,Génie industriel,20133,20172,13,3.57,2016/17
10104514,F,2,Maitrise professionn,Génie industriel,20141,20151,4,3.57,2014/15
10072792,M,2,Maitrise professionn,Génie industriel,20143,20153,4,3.57,2015/16
10084755,M,2,Maitrise professionn,Génie industriel,20143,20151,2,3.57,2014/15
10109297,M,1,Bac,Génie industriel,20143,20181,8,3.57,2017/18
10110521,M,2,Maitrise professionn,Génie industriel,20143,20161,4,3.57,2015/16
10106312,F,2,Maitrise professionn,Génie industriel,20153,20161,4,3.57,2015/16
10107943,M,2,Maitrise professionn,Génie industriel,20153,20162,5,3.57,2015/16
10115991,F,2,Maitrise professionn,Génie industriel,20153,20171,5,3.57,2016/17
10109723,M,2,Maitrise professionn,Génie industriel,20161,20163,5,3.57,2016/17
10083451,M,2,Maitrise professionn,Génie industriel,20162,20171,3,3.57,2016/17
10122721,F,2,Maitrise professionn,Génie industriel,20172,20183,5,3.57,2018/19
10126432,F,2,Maitrise professionn,Génie industriel,20181,20192,4,3.57,2018/19
10126446,M,2,Maitrise professionn,Génie industriel,20181,20191,4,3.57,2018/19
10126725,M,2,Maitrise professionn,Génie industriel,20193,20193,1,3.57,2019/20
10058454,F,3,Doctorat,Génie informatique,20063,20132,21,3.57,2012/13
10067751,M,2,Maitrise recherche,Génie informatique,20093,20131,11,3.57,2012/13
10078484,M,2,Maitrise professionn,Génie informatique,20111,20131,5,3.57,2012/13
10088099,M,2,Maitrise professionn,Génie informatique,20143,20162,5,3.57,2015/16
10105815,M,3,Doctorat,Génie informatique,20143,20172,9,3.57,2016/17
10110041,M,2,Maitrise professionn,Génie informatique,20143,20161,5,3.57,2015/16
10115985,M,2,Maitrise professionn,Génie informatique,20153,20171,5,3.57,2016/17
10111513,M,2,Maitrise professionn,Génie informatique,20173,20173,4,3.57,2017/18
10122808,M,2,Maitrise recherche,Génie informatique,20173,20191,5,3.57,2018/19
10125872,M,2,Maitrise professionn,Génie informatique,20181,20191,4,3.57,2018/19
10126568,M,2,Maitrise professionn,Génie informatique,20181,20193,4,3.57,2019/20
10083245,M,1,Bac,Génie logiciel,20093,20141,9,3.57,2013/14
10087193,M,1,Bac,Génie logiciel,20103,20151,10,3.57,2014/15
10113993,M,1,Bac,Génie logiciel,20153,20191,8,3.57,2018/19
10074720,M,1,Bac,Génie mécanique,20073,20121,9,3.57,2011/12
10075448,M,1,Bac,Génie mécanique,20101,20143,11,3.57,2014/15
10088158,F,1,Bac,Génie mécanique,20103,20141,8,3.57,2013/14
10093183,M,1,Bac,Génie mécanique,20113,20161,10,3.57,2015/16
10097796,M,1,Bac,Génie mécanique,20123,20161,8,3.57,2015/16
10098089,M,2,Maitrise recherche,Génie mécanique,20123,20151,8,3.57,2014/15
10109492,M,1,Bac,Génie mécanique,20143,20181,8,3.57,2017/18
10097013,M,2,Maitrise recherche,Génie mécanique,20161,20173,6,3.57,2017/18
10118813,M,1,Bac,Génie mécanique,20163,20201,8,3.57,2019/20
10118968,M,1,Bac,Génie mécanique,20163,20201,8,3.57,2019/20
10033523,M,3,Doctorat,Génie métallurgique,20093,20133,13,3.57,2013/14
10045772,M,2,Maitrise professionn,Génie minéral,20173,20193,6,3.57,2019/20
10076851,M,1,Bac,Génie physique,20081,20131,9,3.57,2012/13
10067795,M,2,Maitrise recherche,Génie physique,20093,20123,10,3.57,2012/13
10108782,F,1,Bac,Génie physique,20151,20183,8,3.57,2018/19
10114117,M,1,Bac,Génie physique,20153,20183,7,3.57,2018/19
10118671,M,1,Bac,Génie physique,20163,20201,8,3.57,2019/20
10100338,M,1,Certificat,Cybersécurité des réseaux informatiques,20131,20143,4,3.58,2014/15
10125519,M,1,Certificat,Cybersécurité des réseaux informatiques,20173,20183,3,3.58,2018/19
10084647,M,2,Maitrise professionn,Génie aérospatial,20101,20112,4,3.58,2010/11
10084410,M,2,Maitrise professionn,Génie aérospatial,20103,20112,4,3.58,2010/11
10098617,F,1,Bac,Génie aérospatial,20123,20161,8,3.58,2015/16
10109231,M,1,Bac,Génie aérospatial,20143,20181,8,3.58,2017/18
10054340,M,3,Doctorat,Génie biomédical,20043,20111,20,3.58,2010/11
10067396,M,2,Maitrise professionn,Génie biomédical,20093,20103,3,3.58,2010/11
10081872,F,2,Maitrise professionn,Génie biomédical,20102,20103,4,3.58,2010/11
10121170,M,2,Maitrise professionn,Génie biomédical,20171,20183,5,3.58,2018/19
10120620,F,2,Maitrise professionn,Génie biomédical,20183,20193,4,3.58,2019/20
10090342,M,3,Doctorat,Génie chimique,20111,20142,11,3.58,2013/14
10100064,F,3,Doctorat,Génie chimique,20131,20171,13,3.58,2016/17
10113308,F,1,Bac,Génie chimique,20153,20193,8,3.58,2019/20
10070322,M,1,Bac,Génie civil,20063,20103,9,3.58,2010/11
10081246,M,1,Bac,Génie civil,20091,20131,9,3.58,2012/13
10067123,M,2,Maitrise professionn,Génie civil,20092,20103,4,3.58,2010/11
10093237,M,1,Bac,Génie civil,20113,20151,8,3.58,2014/15
10063146,F,2,Maitrise professionn,Génie civil,20121,20133,6,3.58,2013/14
10073851,M,2,Maitrise professionn,Génie civil,20121,20133,5,3.58,2013/14
10100177,F,1,Bac,Génie civil,20131,20171,8,3.58,2016/17
10109360,F,1,Bac,Génie civil,20143,20181,8,3.58,2017/18
10098820,M,1,Bac,Génie des mines (coopératif),20123,20161,8,3.58,2015/16
10077866,M,1,Bac,Génie électrique,20083,20123,8,3.58,2012/13
10077778,M,1,Bac,Génie électrique,20091,20133,7,3.58,2013/14
10087424,M,1,Bac,Génie électrique,20103,20141,8,3.58,2013/14
10070216,M,2,Maitrise professionn,Génie électrique,20113,20143,6,3.58,2014/15
10088010,M,2,Maitrise professionn,Génie énergétique,20151,20181,7,3.58,2017/18
10109233,M,2,Maitrise professionn,Génie énergétique,20182,20193,5,3.58,2019/20
10074466,M,1,Bac,Génie géologique (coopératif),20073,20111,8,3.58,2010/11
10092856,M,3,Doctorat,Génie industriel,20121,20162,14,3.58,2015/16
10073391,M,2,Maitrise recherche,Génie industriel,20122,20131,3,3.58,2012/13
10102431,F,2,Maitrise professionn,Génie industriel,20132,20153,6,3.58,2015/16
10100775,M,1,Bac,Génie industriel,20133,20171,7,3.58,2016/17
10087157,M,2,Maitrise professionn,Génie industriel,20143,20191,6,3.58,2018/19
10115162,M,3,Doctorat,Génie industriel,20171,20201,10,3.58,2019/20
10070868,M,1,Bac,Génie logiciel,20063,20111,10,3.58,2010/11
10092469,M,1,Bac,Génie logiciel,20113,20151,8,3.58,2014/15
